733	880	843									
579	881	843									
711	881	843									
796	882	843									
166	883	843									
775	884	843									
195	885	843									
261	885	843									
793	885	843									
851	886	886	886								
191	888	886									
393	888	886									
808	888	886									
274	890	886									
601	890	886									
19	891	886									
300	891	886									
503	891	886									
346	892	886									
610	892	886									
103	893	886									
168	893	886									
236	893	886									
268	893	886									
416	893	886									
805	893	886									
82	894	886									
462	894	886									
403	896	886									
131	898	886									
237	898	886									
517	901	886									
585	901	886									
319	902	886									
483	902	886									
792	902	886									
818	902	886									
110	903	886									
698	903	886									
733	904	886									
36	905	886									
630	905	886									
625	907	886									
124	908	886									
434	908	886									
683	909	886									
697	909	886									
826	909	886									
417	910	886									
743	911	886									
808	911	886									
61	913	886									
759	913	886									
316	916	886									
728	916	886									
630	917	886									
816	917	886									
813	918	886									
359	919	886									
99	921	886									
334	921	886									
495	921	886									
857	921	886									
389	922	886									
621	922	886									
193	924	886									
760	924	886									
808	925	886									
242	926	886									
357	926	886									
762	926	886									
907	926	926	926								
115	927	926									
628	928	926									
671	930	926									
798	930	926									
644	932	926									
889	932	926									
757	933	926									
97	934	926									
109	934	926									
271	934	926									
440	934	926									
768	934	926									
5	937	926									
119	937	926									
735	937	926									
222	938	926									
64	939	926									
706	941	926									
792	944	926									
421	945	926									
450	946	926									
429	947	926									
505	947	926									
811	948	926									
179	949	926									
304	952	926									
547	952	926									
568	952	926									
867	953	926									
297	954	926									
801	954	926									
128	955	926									
598	956	926									
921	957	926									
457	958	926									
733	958	926									
606	959	926									
695	959	926									
834	959	926									
765	960	926									
855	960	926									
37	961	926									
75	962	926									
631	962	926									
713	962	926									
811	963	926									
640	964	926									
34	965	926									
105	965	926									
431	965	926									
311	966	926									
845	966	926									
212	967	926									
965	967	967	967								
70	968	967									
479	968	967									
578	970	967									
625	970	967									
367	971	967									
145	972	967									
130	973	967									
331	974	967									
157	975	967									
312	975	967									
269	976	967									
887	976	967									
767	977	967									
700	978	967									
563	981	967									
842	981	967									
162	982	967									
189	982	967									
860	982	967									
350	983	967									
865	983	967									
945	983	967									
527	985	967									
956	986	967									
494	987	967									
102	990	967									
246	990	967									
530	990	967									
653	990	967									
726	990	967									
784	990	967									
921	990	967									
146	991	967									
713	991	967									
374	992	967									
135	993	967									
689	994	967									
244	995	967									
683	995	967									
78	997	967									
305	997	967									
595	997	967									
710	997	967									
736	997	967									
747	997	967									
669	999	967									
708	1001	967									
258	1003	967									
619	1003	967									
395	1004	967									
524	1004	967									
28	1006	967									
860	1006	967									
245	1008	967									
802	1008	967									
787	1009	967									
976	1013	1013	1013								
876	1016	1013									
198	1017	1013									
738	1017	1013									
1012	1017	1013									
67	1018	1013									
812	1018	1013									
774	1019	1013									
910	1019	1013									
770	1021	1013									
644	1022	1013									
856	1023	1013									
257	1024	1013									
498	1026	1013									
402	1028	1013									
628	1028	1013									
635	1028	1013									
898	1028	1013									
569	1030	1013									
915	1031	1013									
69	1032	1013									
123	1034	1013									
423	1034	1013									
721	1034	1013									
756	1034	1013									
184	1035	1013									
1029	1035	1035	1035								
1034	1035	1035									
33	1036	1035									
611	1036	1035									
644	1037	1035									
783	1037	1035									
987	1037	1035									
1031	1037	1035									
927	1038	1035									
952	1038	1035									
966	1038	1035									
978	1038	1035									
799	1040	1035									
894	1040	1035									
916	1041	1035									
842	1042	1035									
639	1043	1035									
549	1045	1035									
587	1045	1035									
87	1046	1035									
958	1046	1035									
280	1047	1035									
285	1047	1035									
469	1047	1035									
525	1047	1035									
715	1047	1035									
882	1048	1035									
988	1050	1035									
210	1051	1035									
615	1052	1035									
38	1054	1035									
95	1054	1035									
830	1054	1035									
322	1056	1035									
332	1056	1035									
791	1056	1035									
980	1056	1035									
730	1057	1035									
629	1058	1035									
914	1058	1035									
235	1059	1035									
356	1059	1035									
622	1059	1035									
924	1060	1035									
23	1061	1035									
459	1061	1035									
577	1061	1035									
919	1062	1035									
886	1063	1035									
780	1065	1035									
948	1070	1035									
656	1071	1035									
476	1072	1035									
1002	1072	1035									
150	1074	1035									
781	1074	1035									
478	1075	1035									
931	1076	1035									
808	1077	1035									
39	1078	1035									
337	1078	1035									
901	1078	1035									
18	1080	1035									
84	1080	1035									
228	1080	1035									
544	1080	1035									
831	1080	1035									
885	1080	1035									
656	1081	1035									
375	1082	1035									
929	1082	1035									
556	1083	1035									
696	1083	1035									
988	1083	1035									
470	1085	1035									
813	1085	1035									
625	1086	1035									
43	1087	1035									
670	1087	1035									
968	1087	1035									
472	1088	1035									
842	1088	1035									
211	1089	1035									
221	1089	1035									
188	1090	1035									
492	1090	1035									
777	1090	1035									
725	1091	1035									
782	1091	1035									
740	1094	1035									
896	1094	1035									
888	1095	1035									
404	1099	1035									
439	1099	1035									
555	1099	1035									
590	1099	1035									
641	1099	1035									
697	1100	1035									
418	1101	1035									
704	1101	1035									
24	1102	1035									
612	1102	1035									
806	1102	1035									
996	1102	1035									
982	1103	1035									
432	1104	1035									
939	1104	1035									
1093	1104	1104	1104								
817	1105	1104									
451	1106	1104									
486	1106	1104									
815	1106	1104									
919	1106	1104									
181	1107	1104									
412	1107	1104									
689	1107	1104									
968	1107	1104									
1092	1107	1104									
759	1108	1104									
954	1108	1104									
814	1109	1104									
1030	1109	1104									
54	1110	1104									
126	1110	1104									
859	1110	1104									
490	1111	1104									
992	1111	1104									
1007	1112	1104									
991	1113	1104									
1032	1113	1104									
427	1114	1104									
776	1114	1104									
777	1114	1104									
1101	1114	1104									
964	1115	1104									
56	1116	1104									
371	1116	1104									
909	1116	1104									
1053	1116	1104									
444	1117	1104									
771	1117	1104									
989	1117	1104									
199	1119	1104									
368	1119	1104									
558	1119	1104									
745	1119	1104									
1062	1119	1104									
1108	1119	1119	1119								
706	1120	1119									
1004	1120	1119									
542	1121	1119									
574	1121	1119									
830	1121	1119									
1039	1121	1119									
1008	1122	1119									
716	1123	1119									
185	1124	1119									
702	1124	1119									
820	1125	1119									
881	1125	1119									
946	1125	1119									
1060	1125	1119									
520	1127	1119									
410	1129	1119									
921	1129	1119									
763	1130	1119									
990	1130	1119									
699	1131	1119									
842	1131	1119									
951	1131	1119									
961	1132	1119									
971	1132	1119									
260	1133	1119									
177	1134	1119									
710	1134	1119									
276	1136	1119									
348	1136	1119									
616	1136	1119									
693	1136	1119									
705	1137	1119									
878	1139	1119									
982	1139	1119									
42	1140	1119									
1040	1140	1119									
880	1141	1119									
657	1142	1119									
666	1142	1119									
834	1142	1119									
353	1143	1119									
45	1144	1119									
466	1144	1119									
682	1146	1119									
896	1146	1119									
1116	1147	1119									
1143	1147	1147	1147								
722	1149	1147									
323	1150	1147									
1029	1150	1147									
379	1151	1147									
686	1151	1147									
772	1152	1147									
983	1152	1147									
220	1153	1147									
391	1153	1147									
241	1154	1147									
352	1154	1147									
382	1154	1147									
942	1154	1147									
993	1154	1147									
1023	1154	1147									
158	1155	1147									
735	1155	1147									
151	1156	1147									
296	1156	1147									
467	1156	1147									
983	1156	1147									
278	1158	1147									
812	1158	1147									
1069	1158	1147									
885	1159	1147									
917	1160	1147									
895	1161	1147									
381	1162	1147									
940	1163	1147									
893	1164	1147									
671	1165	1147									
916	1166	1147									
1039	1166	1147									
1091	1166	1147									
315	1167	1147									
644	1167	1147									
761	1168	1147									
949	1169	1147									
458	1170	1147									
797	1170	1147									
12	1171	1147									
474	1171	1147									
629	1171	1147									
676	1171	1147									
455	1172	1147									
700	1172	1147									
901	1172	1147									
1024	1172	1147									
347	1173	1147									
543	1173	1147									
741	1173	1147									
1073	1173	1147									
435	1174	1147									
1050	1174	1147									
73	1175	1147									
1050	1175	1147									
173	1176	1147									
120	1177	1147									
680	1178	1147									
1020	1180	1147									
1128	1180	1147									
739	1181	1147									
964	1181	1147									
1075	1181	1147									
147	1182	1147									
713	1182	1147									
958	1182	1147									
326	1183	1147									
430	1183	1147									
534	1183	1147									
1106	1183	1147									
281	1184	1147									
1131	1185	1147									
240	1186	1147									
663	1187	1147									
553	1189	1147									
53	1190	1147									
113	1190	1147									
287	1190	1147									
299	1190	1147									
351	1190	1147									
731	1190	1147									
748	1190	1147									
786	1190	1147									
899	1190	1147									
333	1191	1147									
1026	1191	1147									
1133	1191	1147									
1003	1192	1147									
627	1193	1147									
806	1194	1147									
60	1195	1147									
176	1195	1147									
921	1195	1147									
1063	1195	1147									
160	1197	1147									
174	1197	1147									
336	1197	1147									
453	1197	1147									
559	1197	1147									
829	1197	1147									
112	1198	1147									
728	1198	1147									
837	1198	1147									
931	1198	1147									
986	1198	1147									
1006	1198	1147									
100	1199	1147									
858	1199	1147									
1111	1199	1147									
1153	1199	1199	1199								
626	1200	1199									
104	1201	1199									
902	1201	1199									
933	1202	1199									
782	1203	1199									
913	1205	1199									
643	1206	1199									
930	1206	1199									
810	1207	1199									
1063	1207	1199									
673	1209	1199									
892	1209	1199									
908	1210	1199									
1037	1210	1199									
809	1212	1199									
1117	1212	1199									
329	1213	1199									
950	1213	1199									
1011	1213	1199									
324	1214	1199									
656	1215	1199									
750	1215	1199									
138	1216	1199									
624	1216	1199									
190	1217	1199									
491	1217	1199									
626	1217	1199									
1044	1217	1199									
1179	1217	1199									
944	1218	1199									
1099	1218	1199									
560	1219	1199									
1209	1219	1219	1219								
883	1220	1219									
1102	1220	1219									
604	1221	1219									
662	1221	1219									
567	1222	1219									
706	1222	1219									
917	1222	1219									
1058	1222	1219									
248	1223	1219									
396	1223	1219									
1032	1223	1219									
1035	1223	1219									
655	1224	1219									
813	1224	1219									
1185	1224	1219									
573	1225	1219									
780	1225	1219									
819	1225	1219									
183	1227	1219									
209	1227	1219									
460	1227	1219									
1213	1227	1219									
96	1229	1219									
1099	1229	1219									
445	1230	1219									
572	1230	1219									
748	1230	1219									
945	1230	1219									
929	1231	1219									
677	1232	1219									
873	1232	1219									
194	1234	1219									
712	1235	1219									
947	1236	1219									
1051	1237	1219									
76	1238	1219									
878	1238	1219									
799	1240	1219									
891	1241	1219									
732	1242	1219									
169	1243	1219									
230	1243	1219									
318	1243	1219									
449	1243	1219									
997	1243	1219									
155	1244	1219									
182	1244	1219									
612	1244	1219									
773	1244	1219									
891	1244	1219									
873	1245	1219									
609	1246	1219									
1099	1247	1219									
482	1248	1219									
1236	1248	1248	1248								
1005	1249	1248									
1224	1250	1248									
321	1251	1248									
1050	1251	1248									
1132	1251	1248									
1049	1253	1248									
86	1254	1248									
117	1254	1248									
370	1254	1248									
399	1254	1248									
877	1254	1248									
1055	1254	1248									
121	1255	1248									
1141	1255	1248									
1003	1257	1248									
518	1258	1248									
677	1258	1248									
1118	1258	1248									
386	1259	1248									
620	1259	1248									
1205	1259	1248									
108	1260	1248									
473	1260	1248									
920	1260	1248									
947	1260	1248									
1040	1260	1248									
1103	1261	1248									
1121	1262	1248									
283	1263	1248									
1035	1263	1248									
306	1265	1248									
847	1265	1248									
948	1265	1248									
1197	1266	1248									
607	1267	1248									
868	1267	1248									
875	1267	1248									
1056	1267	1248									
1127	1267	1248									
1167	1267	1248									
800	1268	1248									
963	1268	1248									
16	1269	1248									
1253	1269	1269	1269	5							
1264	1269	1269		16							
861	1270	1269		-387							
1157	1271	1269		-91							
1158	1271	1269		-90							
632	1272	1269		-616							
658	1273	1269		-590							
679	1273	1269		-569							
1098	1273	1269		-150							
294	1274	1269		-954							
613	1274	1269		-635							
1135	1274	1269		-113							
1176	1274	1269		-72							
446	1275	1269		-802							
645	1275	1269		-603							
1062	1275	1269		-186							
55	1276	1269		-1193							
686	1276	1269		-562							
713	1277	1269		-535							
1014	1278	1269		-234							
1211	1278	1269		-37							
809	1279	1269		-439							
973	1280	1269		-275							
1118	1280	1269		-130							
1229	1281	1269		-19							
584	1282	1269		-664							
753	1282	1269		-495							
1021	1282	1269		-227							
397	1283	1269		-851							
487	1283	1269		-761							
586	1283	1269		-662							
1027	1283	1269		-221							
1099	1283	1269		-149							
1158	1283	1269		-90							
1013	1284	1269		-235							
727	1285	1269		-521							
529	1286	1269		-719							
821	1286	1269		-427							
826	1286	1269		-422							
1016	1287	1269		-232							
634	1288	1269		-614							
916	1288	1269		-332							
1214	1288	1269		-34							
1252	1288	1269		4							
749	1289	1269		-499							
717	1290	1269		-531							
790	1290	1269		-458							
1110	1290	1269		-138							
661	1291	1269		-587							
862	1292	1269		-386							
1118	1292	1269		-130							
557	1293	1269		-691							
1072	1293	1269		-176							
46	1294	1269		-1202							
651	1294	1269		-597							
923	1294	1269		-325							
279	1295	1269		-969							
852	1295	1269		-396							
1055	1295	1269		-193							
1173	1295	1269		-75							
910	1296	1269		-338							
1063	1296	1269		-185							
1101	1296	1269		-147							
262	1297	1269		-986							
972	1297	1269		-276							
1267	1297	1269		19							
739	1298	1269		-509							
1222	1298	1269		-26							
15	1299	1269		-1233							
1102	1299	1269		-146							
44	1300	1269		-1204							
225	1300	1269		-1023							
969	1300	1269		-279							
1208	1300	1269		-40							
1256	1300	1269		8							
