641	881	866												
869	881	881	881											
345	882	881												
116	883	881												
155	883	881												
539	883	881												
781	883	881												
431	884	881												
591	884	881												
790	886	881												
82	887	881												
263	887	881												
449	887	881												
691	887	881												
849	892	881												
559	894	881												
700	895	881												
750	895	881												
177	897	881												
206	897	881												
764	897	881												
216	898	881												
887	898	898	898											
446	900	898												
146	901	898												
758	901	898												
840	902	898												
733	904	898												
636	907	898												
294	908	898												
682	908	898												
754	908	898												
614	909	898												
583	910	898												
673	910	898												
772	910	898												
224	912	898												
767	912	898												
865	912	898												
660	914	898												
38	916	898												
821	916	898												
43	917	898												
44	917	898												
251	917	898												
855	917	898												
682	920	898												
685	920	898												
165	921	898												
283	921	898												
707	921	898												
91	923	898												
911	924	924	924											
295	926	924												
108	927	924												
229	927	924												
255	927	924												
339	927	924												
844	928	924												
142	929	924												
685	929	924												
230	930	924												
836	931	924												
202	932	924												
930	932	932	932											
189	935	932												
212	935	932												
297	935	932												
337	935	932												
758	935	932												
787	935	932												
32	936	932												
35	936	932												
197	936	932												
252	936	932												
470	936	932												
692	936	932												
896	937	932												
929	939	932												
19	940	932												
184	940	932												
317	940	932												
728	940	932												
735	940	932												
647	941	932												
555	942	932												
672	942	932												
795	942	932												
279	944	932												
634	944	932												
489	945	932												
836	945	932												
676	946	932												
929	946	932												
622	947	932												
70	948	932												
192	948	932												
370	948	932												
640	948	932												
732	948	932												
798	948	932												
811	948	932												
778	950	932												
607	951	932												
347	952	932												
632	952	932												
784	954	932												
641	957	932												
947	959	959	959											
153	960	959												
626	960	959												
758	960	959												
873	960	959												
899	960	959												
226	962	959												
481	962	959												
655	962	959												
677	962	959												
701	962	959												
242	964	959												
695	964	959												
747	964	959												
649	965	959												
751	965	959												
36	966	959												
702	966	959												
843	967	959												
169	968	959												
706	970	959												
274	972	959												
707	973	959												
396	974	959												
924	974	959												
379	976	959												
887	976	959												
9	978	959												
104	978	959												
300	978	959												
346	978	959												
373	978	959												
810	978	959												
834	978	959												
969	978	978	978											
975	978	978												
977	978	978												
282	980	978												
702	980	978												
582	982	978												
624	982	978												
943	982	978												
179	983	978												
369	983	978												
738	983	978												
958	983	978												
34	985	978												
460	985	978												
860	985	978												
193	986	978												
316	986	978												
605	987	978												
651	988	978												
909	988	978												
399	989	978												
987	989	989	989											
831	990	989												
785	992	989												
172	993	989												
499	993	989												
917	993	989												
782	994	989												
349	995	989												
736	995	989												
896	995	989												
39	996	989												
256	997	989												
677	997	989												
749	1001	989												
832	1002	989												
981	1002	989												
23	1003	989												
92	1003	989												
550	1003	989												
603	1003	989												
84	1006	989												
107	1006	989												
45	1010	989												
508	1012	989												
322	1013	989												
665	1013	989												
462	1014	989												
802	1015	989												
693	1017	989												
429	1020	989												
554	1023	989												
88	1025	989												
93	1025	989												
477	1025	989												
710	1025	989												
248	1026	989												
377	1026	989												
515	1027	989												
733	1027	989												
59	1028	989												
411	1028	989												
56	1029	989												
186	1029	989												
925	1030	989												
6	1031	989												
180	1031	989												
201	1031	989												
772	1031	989												
121	1038	989												
81	1039	989												
518	1039	989												
681	1039	989												
725	1039	989												
161	1045	989												
542	1045	989												
593	1045	989												
270	1046	989												
286	1046	989												
358	1046	989												
458	1046	989												
388	1051	989												
314	1052	989												
506	1052	989												
529	1052	989												
372	1053	989												
782	1053	989												
166	1055	989												
284	1058	989												
13	1062	989												
664	1062	989												
888	1063	989												
31	1064	989												
729	1064	989												
561	1067	989												
841	1067	989												
970	1067	989												
52	1068	989												
478	1069	989												
528	1069	989												
310	1070	989												
576	1070	989												
601	1070	989												
897	1070	989												
473	1071	989												
343	1075	989												
351	1075	989												
606	1075	989												
843	1075	989												
856	1075	989												
629	1076	989												
375	1077	989												
160	1079	989												
363	1079	989												
393	1080	989												
488	1080	989												
787	1082	989												
315	1083	989												
755	1083	989												
866	1083	989												
453	1084	989												
900	1084	989												
409	1086	989												
414	1086	989												
845	1086	989												
683	1088	989												
999	1088	1088	1088	 										
467	1090	1088		 										
922	1090	1088		 										
129	1092	1088		 										
259	1092	1088		 										
525	1092	1088		 										
272	1095	1088		 										
511	1095	1088		 										
670	1095	1088		 										
156	1096	1088		 										
523	1096	1088		 										
808	1096	1088		 										
879	1098	1088		 										
100	1099	1088		 										
628	1101	1088		 										
143	1102	1088		 										
336	1103	1088		 										
374	1105	1088		 										
520	1105	1088		 										
923	1105	1088		 										
71	1106	1088		 										
381	1106	1088		 										
868	1106	1088		 										
299	1107	1088		 										
465	1107	1088		 										
187	1108	1088		 										
885	1108	1088		 										
963	1108	1088		 										
880	1109	1088		 										
101	1110	1088		 										
609	1110	1088		 										
952	1110	1088		 										
433	1111	1088		 										
619	1111	1088		 										
940	1111	1088		 										
503	1112	1088		 										
558	1112	1088		 										
799	1112	1088		 										
931	1112	1088		 										
974	1112	1088		 										
419	1114	1088		 										
613	1117	1088		 										
687	1117	1088		 										
29	1118	1088		 										
53	1118	1088		 										
178	1118	1088		 										
486	1118	1088		 										
563	1118	1088		 										
938	1118	1088		 										
302	1119	1088		 										
386	1119	1088		 										
914	1119	1088		 										
669	1121	1088		 										
203	1126	1088		 										
611	1126	1088		 										
711	1126	1088		 										
312	1128	1088		 										
474	1128	1088		 										
878	1132	1088		 										
361	1139	1088		 										
705	1139	1088		 										
527	1140	1088		 										
106	1141	1088		 										
227	1141	1088		 										
328	1141	1088		 										
403	1141	1088		 										
709	1141	1088		 										
46	1144	1088		 										
182	1144	1088		 										
424	1144	1088		 										
753	1144	1088		 										
448	1145	1088		 										
490	1145	1088		 										
812	1145	1088		 										
600	1146	1088		 										
971	1147	1088		 										
291	1150	1088		 										
765	1150	1088		 										
640	1152	1088		 										
877	1157	1088		 										
54	1158	1088		 										
213	1158	1088		 										
407	1158	1088		 										
444	1158	1088		 										
303	1159	1088		 										
332	1159	1088		 										
500	1159	1088		 										
857	1159	1088		 										
565	1162	1088		 										
42	1163	1088		 										
8	1164	1088		 										
625	1165	1088		 										
668	1166	1088		 										
986	1166	1088		 										
280	1168	1088		 										
573	1168	1088		 										
524	1169	1088		 										
779	1169	1088		 										
457	1171	1088		 										
780	1171	1088		 										
927	1171	1088		 										
83	1172	1088		 										
485	1172	1088		 										
667	1172	1088		 										
916	1172	1088		 										
662	1174	1088		 										
250	1176	1088		 										
157	1178	1088		 										
883	1178	1088		 										
359	1179	1088		 										
95	1181	1088		 										
495	1182	1088		 										
459	1183	1088		 										
777	1183	1088		 										
903	1183	1088		 										
18	1186	1088		 										
360	1186	1088		 										
362	1186	1088		 										
435	1187	1088		 										
771	1187	1088		 										
236	1188	1088		 										
468	1193	1088		 										
891	1193	1088		 										
292	1197	1088		 										
245	1198	1088		 										
966	1199	1088		 										
936	1201	1088		 										
748	1206	1088		 										
906	1206	1088		 										
592	1208	1088		 										
636	1208	1088		 										
338	1209	1088		 										
516	1209	1088		 										
783	1209	1088		 										
842	1210	1088		 										
167	1211	1088		 										
445	1211	1088		 										
595	1211	1088		 										
610	1212	1088		 										
432	1213	1088		 										
55	1214	1088		 										
426	1214	1088		 										
905	1214	1088		 										
232	1215	1088		 										
833	1216	1088		 										
984	1217	1088		 										
342	1218	1088		 										
350	1218	1088		 										
422	1218	1088		 										
105	1219	1088		 										
253	1220	1088		 										
262	1220	1088		 										
264	1220	1088		 										
933	1220	1088		 										
267	1221	1088		 										
228	1222	1088		 										
642	1222	1088		 										
652	1222	1088		 										
734	1222	1088		 										
860	1222	1088		 										
961	1222	1088		 										
588	1223	1088		 										
890	1223	1088		 										
893	1223	1088		 										
915	1223	1088		 										
392	1224	1088		 										
831	1224	1088		 										
647	1225	1088		 										
887	1225	1088		 										
541	1226	1088		 										
514	1227	1088		 										
553	1227	1088		 										
793	1227	1088		 										
650	1228	1088		 										
454	1229	1088		 										
137	1232	1088		 										
718	1232	1088		 										
11	1233	1088		 										
341	1233	1088		 										
823	1233	1088		 										
957	1233	1088		 										
989	1233	1088		 										
480	1234	1088		 										
739	1234	1088		 										
319	1236	1088		 										
531	1236	1088		 										
746	1236	1088		 										
119	1238	1088		 										
27	1239	1088		 										
816	1239	1088		 										
839	1239	1088		 										
148	1240	1088		 										
273	1240	1088		 										
183	1243	1088		 										
376	1245	1088		 										
215	1246	1088		 										
389	1246	1088		 										
572	1247	1088		 										
125	1248	1088		 										
620	1248	1088		 										
743	1248	1088		 										
824	1248	1088		 										
852	1248	1088		 										
926	1248	1088		 										
942	1248	1088		 										
412	1249	1088		 										
58	1254	1088		 										
918	1254	1088		 										
188	1255	1088		 										
425	1256	1088		 										
584	1257	1088		 										
766	1257	1088		 										
141	1259	1088		 										
604	1259	1088		 										
675	1259	1088		 										
492	1261	1088		 										
498	1262	1088		 										
884	1262	1088		 										
48	1263	1088		 										
276	1266	1088		 										
14	1267	1088		 										
452	1268	1088		 										
844	1268	1088		 										
740	1269	1088		 										
813	1269	1088		 										
210	1270	1088		 										
586	1270	1088		 										
752	1271	1088		 										
99	1272	1088		 										
796	1272	1088		 										
949	1272	1088		 										
761	1274	1088		 										
968	1275	1088		 										
223	1276	1088		 										
340	1278	1088		 										
875	1278	1088		 										
991	1278	1088		 										
810	1280	1088		 										
145	1281	1088		 										
491	1281	1088		 										
86	1285	1088		 										
684	1285	1088		 										
570	1286	1088		 										
72	1290	1088		 										
134	1290	1088		 										
288	1290	1088		 										
708	1290	1088		 										
630	1291	1088		 										
138	1292	1088		 										
366	1292	1088		 										
434	1292	1088		 										
505	1292	1088		 										
535	1292	1088		 										
566	1294	1088		 										
838	1294	1088		 										
278	1295	1088		 										
413	1295	1088		 										
867	1295	1088		 										
240	1296	1088		 										
382	1296	1088		 										
532	1297	1088		 										
109	1300	1088		 										
64	1302	1088		 										
243	1302	1088		 										
348	1302	1088		 										
442	1302	1088		 										
519	1302	1088		 										
522	1302	1088		 										
759	1302	1088		 										
171	1304	1088		 										
307	1304	1088		 										
840	1304	1088		 										
305	1305	1088		 										
440	1305	1088		 										
118	1306	1088		 										
333	1306	1088		 										
983	1306	1088		 										
674	1307	1088		 										
770	1308	1088		 										
126	1309	1088		 										
130	1309	1088		 										
549	1309	1088		 										
954	1309	1088		 										
745	1310	1088		 										
972	1310	1088		 										
75	1312	1088		 										
318	1314	1088		 										
415	1315	1088		 										
599	1315	1088		 										
602	1317	1088		 										
21	1318	1088		 										
147	1318	1088		 										
538	1318	1088		 										
876	1318	1088		 										
74	1320	1088		 										
132	1320	1088		 										
209	1320	1088		 										
543	1320	1088		 										
114	1321	1088		 										
536	1321	1088		 										
846	1321	1088		 										
211	1324	1088		 										
408	1324	1088		 										
851	1324	1088		 										
41	1326	1088		 										
128	1326	1088		 										
185	1326	1088		 										
437	1327	1088		 										
639	1327	1088		 										
737	1330	1088		 										
357	1331	1088		 										
663	1331	1088		 										
69	1334	1088		 										
395	1334	1088		 										
552	1334	1088		 										
854	1334	1088		 										
679	1335	1088		 										
497	1336	1088		 										
791	1336	1088		 										
133	1338	1088		 										
585	1338	1088		 										
789	1338	1088		 										
889	1339	1088		 										
254	1340	1088		 										
634	1340	1088		 										
671	1340	1088		 										
5	1341	1088		 										
676	1341	1088		 										
482	1342	1088		 										
651	1342	1088		 										
792	1342	1088		 										
207	1343	1088		 										
371	1343	1088		 										
404	1343	1088		 										
546	1343	1088		 										
864	1345	1088		 										
992	1345	1088		 										
826	1346	1088		 										
726	1348	1088		 										
205	1349	1088		 										
436	1349	1088		 										
934	1349	1088		 										
827	1351	1088		 										
324	1352	1088		 										
60	1353	1088		 										
198	1354	1088		 										
237	1356	1088		 										
688	1357	1088		 										
817	1357	1088		 										
979	1357	1088		 										
290	1359	1088		 										
661	1359	1088		 										
807	1359	1088		 										
822	1359	1088		 										
955	1359	1088		 										
416	1360	1088		 										
805	1360	1088		 										
47	1361	1088		 										
87	1361	1088		 										
537	1361	1088		 										
998	1362	1088		 										
15	1365	1088		 										
73	1365	1088		 										
16	1367	1088		 										
33	1367	1088		 										
982	1367	1088		 										
131	1369	1088		 										
616	1369	1088		 										
715	1369	1088		 										
835	1369	1088		 										
176	1372	1088		 										
598	1372	1088		 										
757	1372	1088		 										
656	1373	1088		 										
698	1375	1088		 										
306	1376	1088		 										
111	1377	1088		 										
140	1377	1088		 										
741	1378	1088		 										
76	1379	1088		 										
699	1380	1088		 										
621	1384	1088		 										
763	1384	1088		 										
293	1386	1088		 										
657	1387	1088		 										
417	1388	1088		 										
828	1389	1088		 										
98	1390	1088		 										
871	1391	1088		 										
800	1395	1088		 										
323	1397	1088		 										
569	1397	1088		 										
268	1399	1088		 										
260	1400	1088		 										
289	1400	1088		 										
