88	23	0	0										
88	20	0	0										
88	18	0	0										
88	16	0	0										
88	13	0	0										
88	10	1	1										
88	9	1	2										
88	8	0	0										
88	4	0	0										
88	2	0	0										
87	97	0	0										
87	95	1	1										
87	94	0	0										
87	92	0	0										
87	90	1	1										
87	89	1	2										
87	88	0	0										
87	86	0	0										
87	83	0	0										
87	80	1	1										
87	79	0	0										
87	73	1	1										
87	72	0	0										
87	70	1	1										
87	69	1	2										
87	68	0	0										
87	64	0	0										
87	62	1	1										
87	61	1	2										
87	60	1	3										
87	59	0	0										
87	56	0	0										
87	54	0	0										
87	52	1	1										
87	51	1	2										
87	50	0	0										
87	40	1	1										
87	39	1	2										
87	38	0	0										
87	36	1	1										
87	35	0	0										
87	33	0	0										
87	31	1	1										
87	30	1	2										
87	29	1	3										
87	28	0	0										
87	24	1	1										
87	23	1	2										
87	22	0	0										
87	20	1	1										
87	19	1	2										
87	18	1	3										
87	17	1	4										
87	16	1	5										
87	15	0	0										
87	13	0	0										
87	10	0	0										
87	8	0	0										
87	6	0	0										
87	4	0	0										
87	2	1	1										
87	1	0	0										
86	98	0	0										
86	96	1	1										
86	95	1	2										
86	94	0	0										
86	92	0	0										
86	90	1	1										
86	89	1	2										
86	88	1	3										
86	87	1	4										
86	86	1	5										
86	85	0	0										
86	82	1	1										
86	81	0	0										
86	78	1	1										
86	77	1	2										
86	76	0	0										
86	74	1	1										
86	73	1	2										
86	72	0	0										
86	69	0	0										
86	65	0	0										
86	63	0	0										
86	61	0	0										
86	59	0	0										
86	56	1	1										
86	55	1	2										
86	54	1	3										
86	53	0	0										
86	51	1	1										
86	50	1	2										
86	49	0	0										
86	46	1	1										
86	45	0	0										
86	43	1	1										
86	42	1	2										
86	41	1	3										
86	40	1	4										
86	39	1	5										
86	38	1	6										
86	37	1	7										
86	36	0	0										
86	32	1	1										
86	31	1	2										
86	30	1	3										
86	29	1	4										
86	28	0	0										
86	26	0	0										
86	24	1	1										
86	23	1	2										
86	22	1	3										
86	21	1	4										
86	20	0	0										
86	18	0	0										
86	16	0	0										
86	13	1	1										
86	12	0	0										
86	10	1	1										
86	9	1	2										
86	8	1	3										
86	7	0	0										
86	5	0	0										
86	2	1	1										
86	1	0	0										
85	99	0	0										
85	97	0	0										
85	93	0	0										
85	91	0	0										
85	88	0	0										
85	82	0	0										
85	80	0	0										
85	78	1	1										
85	77	1	2										
85	76	0	0										
85	74	1	1										
85	73	0	0										
85	71	0	0										
85	69	0	0										
85	65	1	1										
85	64	1	2										
85	63	1	3										
85	62	1	4										
85	61	0	0										
85	57	0	0										
85	54	1	1										
85	53	1	2										
85	52	1	3										
85	51	0	0										
85	49	0	0										
85	47	1	1										
85	46	1	2										
85	45	1	3										
85	44	0	0										
85	42	1	1										
85	41	1	2										
85	40	0	0										
85	36	1	1										
85	35	0	0										
85	33	1	1										
85	32	1	2										
85	31	1	3										
85	30	0	0										
85	28	0	0										
85	26	1	1										
85	25	1	2										
85	24	0	0										
85	22	1	1										
85	21	0	0										
85	19	1	1										
85	18	1	2										
85	17	0	0										
85	15	0	0										
85	13	1	1										
85	12	1	2										
85	11	1	3										
85	10	0	0										
85	8	1	1										
85	7	0	0										
85	5	0	0										
85	3	0	0										
84	99	0	0										
84	97	1	1										
84	96	1	2										
84	95	1	3										
84	94	1	4										
84	93	0	0										
84	91	0	0										
84	88	0	0										
84	86	1	1										
84	85	1	2										
84	84	0	0										
84	82	1	1										
84	81	1	2										
84	80	1	3										
84	79	0	0										
84	76	0	0										
84	74	1	1										
84	73	0	0										
84	71	0	0										
84	69	0	0										
84	67	1	1										
84	66	0	0										
84	63	0	0										
84	61	1	1										
84	60	1	2										
84	59	1	3										
84	58	0	0										
84	56	1	1										
84	55	1	2										
84	54	0	0										
84	52	0	0										
84	50	1	1										
84	49	1	2										
84	48	0	0										
84	45	1	1										
84	44	0	0										
84	42	1	1										
84	41	1	2										
84	40	0	0										
84	38	1	1										
84	37	0	0										
84	35	1	1										
84	34	1	2										
84	33	0	0										
84	30	0	0										
84	28	0	0										
84	26	1	1										
84	25	1	2										
84	24	1	3										
84	23	0	0										
84	20	1	1										
84	19	1	2										
84	18	1	3										
84	17	0	0										
84	15	1	1										
84	14	1	2										
84	13	1	3										
84	12	1	4										
84	11	0	0										
84	9	0	0										
84	7	0	0										
84	5	0	0										
84	2	1	1										
84	1	0	0										
83	100	0	0										
83	98	1	1										
83	97	0	0										
83	95	1	1										
83	94	0	0										
83	91	1	1										
83	90	1	2										
83	89	0	0										
83	87	1	1										
83	86	0	0										
83	84	1	1										
83	83	0	0										
83	78	1	1										
83	77	1	2										
83	76	1	3										
83	75	1	4										
83	74	0	0										
83	72	0	0										
83	69	1	1										
83	68	1	2										
83	67	1	3										
83	66	1	4										
83	65	1	5										
83	64	1	6										
83	63	1	7										
83	62	1	8										
83	61	0	0										
83	57	1	1										
83	56	0	0										
83	52	0	0										
83	50	1	1										
83	49	1	2										
83	48	0	0										
83	46	0	0										
83	44	1	1										
83	43	0	0										
83	41	0	0										
83	39	0	0										
83	35	1	1										
83	34	1	2										
83	33	1	3										
83	32	1	4										
83	31	1	5										
83	30	1	6										
83	29	1	7										
83	28	1	8										
83	27	0	0										
83	19	1	1										
83	18	1	2										
83	17	0	0										
83	15	0	0										
83	11	1	1										
83	10	1	2										
83	9	1	3										
83	8	1	4										
83	7	1	5										
83	6	1	6										
83	5	1	7										
83	4	1	8										
83	3	1	9										
83	2	0	0										
82	98	1	1										
82	97	0	0										
82	95	1	1										
82	94	1	2										
82	93	1	3										
82	92	0	0										
82	89	0	0										
82	87	1	1										
82	86	1	2										
82	85	0	0										
82	83	1	1										
82	82	1	2										
82	81	1	3										
82	80	0	0										
82	78	0	0										
82	74	1	1										
82	73	0	0										
82	71	1	1										
82	70	1	2										
82	69	0	0										
82	67	1	1										
82	66	0	0										
82	64	0	0										
82	62	0	0										
82	59	0	0										
82	57	1	1										
82	56	1	2										
82	55	1	3										
82	54	1	4										
82	53	0	0										
82	50	1	1										
82	49	0	0										
82	46	1	1										
82	45	1	2										
82	44	0	0										
82	42	0	0										
82	40	0	0										
82	37	1	1										
82	36	1	2										
82	35	1	3										
82	34	0	0										
82	32	1	1										
82	31	0	0										
82	28	0	0										
82	26	1	1										
82	25	1	2										
82	24	1	3										
82	23	1	4										
82	22	0	0										
82	20	1	1										
82	19	0	0										
82	16	0	0										
82	14	1	1										
82	13	0	0										
82	11	0	0										
82	6	1	1										
82	5	1	2										
82	4	1	3										
82	3	1	4										
82	2	1	5										
82	1	0	0										
81	100	1	1										
81	99	1	2										
81	98	1	3										
81	97	1	4										
81	96	0	0										
81	94	1	1										
81	93	1	2										
81	92	0	0										
81	90	1	1										
81	89	0	0										
81	83	0	0										
81	81	0	0										
81	79	0	0										
81	77	0	0										
81	74	0	0										
81	72	1	1										
81	71	1	2										
81	70	1	3										
81	69	0	0										
81	67	1	1										
81	66	0	0										
81	63	1	1										
81	62	0	0										
81	60	1	1										
81	59	1	2										
81	58	0	0										
81	56	0	0										
81	54	0	0										
81	51	1	1										
81	50	1	2										
81	49	1	3										
81	48	1	4										
81	47	0	0										
81	45	0	0										
81	43	0	0										
81	40	1	1										
81	39	1	2										
81	38	1	3										
81	37	1	4										
81	36	1	5										
81	35	1	6										
81	34	0	0										
81	30	1	1										
81	29	1	2										
81	28	1	3										
81	27	0	0										
81	24	1	1										
81	23	1	2										
81	22	1	3										
81	21	1	4										
81	20	0	0										
81	16	1	1										
81	15	0	0										
81	12	1	1										
81	11	1	2										
81	10	0	0										
81	8	0	0										
81	6	1	1										
81	5	0	0										
81	2	1	1										
81	1	0	0										
80	98	1	1										
80	97	0	0										
80	95	0	0										
80	93	1	1										
80	92	1	2										
80	91	1	3										
80	90	0	0										
80	88	0	0										
80	86	1	1										
80	85	1	2										
80	84	1	3										
80	83	0	0										
80	79	1	1										
80	78	0	0										
80	76	1	1										
80	75	1	2										
80	74	1	3										
80	73	1	4										
80	72	1	5										
80	71	1	6										
80	70	1	7										
80	69	1	8										
80	68	1	9										
80	67	0	0										
80	65	1	1										
80	64	1	2										
80	63	1	3										
80	62	0	0										
80	58	1	1										
80	57	1	2										
80	56	1	3										
80	55	0	0										
80	51	0	0										
80	47	1	1										
80	46	1	2										
80	45	0	0										
80	43	1	1										
80	42	0	0										
80	38	0	0										
80	35	1	1										
80	34	1	2										
80	33	1	3										
80	32	0	0										
80	28	1	1										
80	27	0	0										
80	24	0	0										
80	22	1	1										
80	21	0	0										
80	18	0	0										
80	16	0	0										
80	14	1	1										
80	13	1	2										
80	12	1	3										
80	11	1	4										
80	10	0	0										
80	8	0	0										
80	6	1	1										
80	5	1	2										
80	4	0	0										
80	1	0	0										
79	98	1	1										
79	97	1	2										
79	96	1	3										
79	95	0	0										
79	93	1	1										
79	92	1	2										
79	91	0	0										
79	89	1	1										
79	88	1	2										
79	87	1	3										
79	86	1	4										
79	85	0	0										
79	83	1	1										
79	82	0	0										
79	80	1	1										
79	79	1	2										
79	78	1	3										
79	77	0	0										
79	75	0	0										
79	73	1	1										
79	72	1	2										
79	71	0	0										
79	68	0	0										
79	66	1	1										
79	65	0	0										
79	63	0	0										
79	61	1	1										
79	60	1	2										
79	59	1	3										
79	58	0	0										
79	56	1	1										
79	55	1	2										
79	54	1	3										
79	53	1	4										
79	52	1	5										
79	51	1	6										
79	50	1	7										
79	49	1	8										
79	48	0	0										
79	46	1	1										
79	45	1	2										
79	44	0	0										
79	42	0	0										
79	39	1	1										
79	38	1	2										
79	37	0	0										
79	35	0	0										
79	32	1	1										
79	31	1	2										
79	30	1	3										
79	29	1	4										
79	28	1	5										
79	27	1	6										
79	26	1	7										
79	25	0	0										
79	23	1	1										
79	22	1	2										
79	21	0	0										
79	17	1	1										
79	16	1	2										
79	15	1	3										
79	14	0	0										
79	12	1	1										
79	11	1	2										
79	10	1	3										
79	9	1	4										
79	8	1	5										
79	7	0	0										
79	5	0	0										
79	3	1	1										
79	2	1	2										
79	1	0	0										
78	100	0	0										
78	97	1	1										
78	96	1	2										
78	95	0	0										
78	92	1	1										
78	91	1	2										
78	90	1	3										
78	89	1	4										
78	88	0	0										
78	86	0	0										
78	84	1	1										
78	83	1	2										
78	82	0	0										
78	78	1	1										
78	77	0	0										
78	75	0	0										
78	72	1	1										
78	71	1	2										
78	70	0	0										
78	68	0	0										
78	66	0	0										
78	64	1	1										
78	63	1	2										
78	62	1	3										
78	61	0	0										
78	59	1	1										
78	58	0	0										
78	56	1	1										
78	55	1	2										
78	54	0	0										
78	49	1	1										
78	48	0	0										
78	45	1	1										
78	44	0	0										
78	40	1	1										
78	39	1	2										
78	38	0	0										
78	36	1	1										
78	35	0	0										
78	28	0	0										
78	26	1	1										
78	25	0	0										
78	22	0	0										
78	20	1	1										
78	19	1	2										
78	18	0	0										
78	15	1	1										
78	14	1	2										
78	13	1	3										
78	12	1	4										
78	11	0	0										
78	9	1	1										
78	8	0	0										
78	3	0	0										
78	1	0	0										
77	100	0	0										
77	98	1	1										
77	97	0	0										
77	92	0	0										
77	90	1	1										
77	89	1	2										
77	88	1	3										
77	87	0	0										
77	84	1	1										
77	83	0	0										
77	81	1	1										
77	80	1	2										
77	79	0	0										
77	76	1	1										
77	75	1	2										
77	74	0	0										
77	72	1	1										
77	71	1	2										
77	70	0	0										
77	68	1	1										
77	67	0	0										
77	65	0	0										
77	63	0	0										
77	61	1	1										
77	60	0	0										
77	56	0	0										
77	54	1	1										
77	53	0	0										
77	51	1	1										
77	50	1	2										
77	49	1	3										
77	48	1	4										
77	47	1	5										
77	46	1	6										
77	45	1	7										
77	44	1	8										
77	43	1	9										
77	42	1	10										
77	41	0	0										
77	38	0	0										
77	34	1	1										
77	33	0	0										
77	29	1	1										
77	28	0	0										
77	26	0	0										
77	24	1	1										
77	23	1	2										
77	22	1	3										
77	21	0	0										
77	19	1	1										
77	18	1	2										
77	17	0	0										
77	15	1	1										
77	14	1	2										
77	13	1	3										
77	12	0	0										
77	9	1	1										
77	8	0	0										
77	6	0	0										
77	4	1	1										
77	3	0	0										
77	1	0	0										
76	100	1	1										
76	99	1	2										
76	98	0	0										
76	94	1	1										
76	93	1	2										
76	92	1	3										
76	91	0	0										
76	85	0	0										
76	82	0	0										
76	78	0	0										
76	75	0	0										
76	73	1	1										
76	72	1	2										
76	71	0	0										
76	69	0	0										
76	64	1	1										
76	63	0	0										
76	61	1	1										
76	60	1	2										
76	59	0	0										
76	56	0	0										
76	54	1	1										
76	53	0	0										
76	51	1	1										
76	50	0	0										
76	48	1	1										
76	47	1	2										
76	46	0	0										
76	44	1	1										
76	43	1	2										
76	42	1	3										
76	41	1	4										
76	40	0	0										
76	38	1	1										
76	37	0	0										
76	35	1	1										
76	34	1	2										
76	33	1	3										
76	32	0	0										
76	28	1	1										
76	27	1	2										
76	26	1	3										
76	25	1	4										
76	24	0	0										
76	22	0	0										
76	19	0	0										
76	17	1	1										
76	16	1	2										
76	15	0	0										
76	13	1	1										
76	12	1	2										
76	11	1	3										
76	10	0	0										
76	6	1	1										
76	5	1	2										
76	4	0	0										
76	2	0	0										
75	100	1	1										
75	99	1	2										
75	98	1	3										
75	97	1	4										
75	96	1	5										
75	95	0	0										
75	92	0	0										
75	90	0	0										
75	88	1	1										
75	87	1	2										
75	86	1	3										
75	85	0	0										
75	82	1	1										
75	81	1	2										
75	80	0	0										
75	77	0	0										
75	73	1	1										
75	72	0	0										
75	70	0	0										
75	65	0	0										
75	60	1	1										
75	59	0	0										
75	57	0	0										
75	53	1	1										
75	52	0	0										
75	50	0	0										
75	47	0	0										
75	45	1	1										
75	44	0	0										
75	40	0	0										
75	38	0	0										
75	36	0	0										
75	34	1	1										
75	33	1	2										
75	32	1	3										
75	31	1	4										
75	30	1	5										
75	29	0	0										
75	26	1	1										
75	25	0	0										
75	18	1	1										
75	17	0	0										
75	14	1	1										
75	13	0	0										
75	11	1	1										
75	10	0	0										
75	8	0	0										
75	6	0	0										
75	3	1	1										
75	2	0	0										
74	100	0	0										
74	98	1	1										
74	97	0	0										
74	93	1	1										
74	92	1	2										
74	91	1	3										
74	90	0	0										
74	86	1	1										
74	85	1	2										
